,text,general_tags,specific_tags,token_tagset
10,"Intellectually akin ang Mister Philippines , `` diin pa niya . Bago siya magdemanda ay sinabihan na niya ang grupong involved na hindi nila pwedeng gamitin ang titulo .","['RB', 'PR', 'DT', 'PROPN', 'PROPN', 'PUNC', 'CD', 'NOUN', 'RB', 'PR', 'PUNC', 'RB', 'PR', 'VB', 'LM', 'VB', 'CCP', 'PR', 'DT', 'NOUN', 'FW', 'CCP', 'RB', 'PR', 'RB', 'VB', 'DT', 'NOUN', 'PUNC']","['RB', 'PRSP', 'DTC', 'NNP', 'NNP', 'PMC', 'CDB', 'NNC', 'RBI', 'PRS', 'PMP', 'RBW', 'PRS', 'VBAF', 'LM', 'VBTS', 'CCP', 'PRS', 'DTC', 'NNC_CCP', 'FW', 'CCP', 'RBF', 'PRP', 'RBT_CCP', 'VBOF', 'DTC', 'NNC', 'PMP']","['Flair', 'MGNN', 'MGNN', 'Flair', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'Flair', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN']"
11,"Gaya ng pakiusap ng ating mahal na Pangulong Duterte , huwag tayong matigas ang ulo .","['JJ', 'CONJ', 'NOUN', 'CONJ', 'PR', 'JJ', 'CCP', 'PROPN', 'PROPN', 'PUNC', 'RB', 'PR', 'JJ', 'DT', 'NOUN', 'PUNC']","['JJC', 'CCB', 'NNC', 'CCB', 'PRSP_CCP', 'JJD', 'CCP', 'NNP_CCP', 'NNP', 'PMC', 'RBF', 'PRP_CCP', 'JJD', 'DTC', 'NNC', 'PMP']","['MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'Flair', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN']"
12,"Unang ipinalabas ang longest-running drama antho-logy sa Asya noong 1991 para ikuwento ang mga pangarap , sakripisyo at tagumpay ng mga manonood .","['CD', 'VB', 'DT', 'JJ', 'FW', 'Noun', 'CONJ', 'PROPN', 'RB', 'CD', 'CONJ', 'VB', 'DT', 'DT', 'NOUN', 'PUNC', 'NOUN', 'FW', 'NOUN', 'CONJ', 'DT', 'NOUN', 'PUNC']","['JJN_CCP', 'VBTS', 'DTC', 'JJ', 'FW', 'NN', 'CCT', 'NNP', 'RBW_CCP', 'CDB', 'CCT', 'VBOF', 'DTC', 'DTCP', 'NNC', 'PMC', 'NNC', 'FW', 'NNC', 'CCB', 'DTCP', 'NNC', 'PMP']","['MGNN', 'MGNN', 'MGNN', 'Flair', 'MGNN', 'Flair', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'Flair', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN']"
13,"Ang bongga nga ng movie , na ganun karami agad ang interesadong panoorin ito , at curious lahat sa matitinding halikan nina AJ at Andrew .","['DT', 'FW', 'RB', 'CONJ', 'FW', 'PUNC', 'CCP', 'PR', 'PRI', 'RB', 'DT', 'JJ', 'NOUN', 'PR', 'PUNC', 'IN', 'JJ', 'PRI', 'CONJ', 'JJ', 'VB', 'DT', 'PROPN', 'IN', 'PROPN', 'PUNC']","['DTC', 'FW', 'RBI', 'CCB', 'FW', 'PMC', 'CCP', 'PRC', 'PRI', 'RBW', 'DTC', 'JJD_CCP', 'NNC', 'PRO', 'PMC', 'IN', 'JJ', 'PRI', 'CCT', 'JJD_CCP', 'VBOF', 'DTPP', 'NNP', 'IN', 'NNP', 'PMP']","['MGNN', 'MGNN', 'MGNN', 'MGNN', 'Flair', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'Flair', 'Flair', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'Flair', 'Flair', 'Flair', 'MGNN']"
14,Hindi naman naisagawa ang operasyon para mapaghiwalay sa nagkakadikit-dikit niyang balat dahil sariwa pa raw ang sugat sa loob ng kanyang katawan .,"['RB', 'RB', 'VB', 'DT', 'NOUN', 'CONJ', 'VB', 'CONJ', 'VB', 'PR', 'NOUN', 'CONJ', 'RB', 'RB', 'RB', 'DT', 'NOUN', 'CONJ', 'NOUN', 'CONJ', 'PR', 'NOUN', 'PUNC']","['RBF', 'RBI', 'VBTS', 'DTC', 'NNC', 'CCT', 'VBW', 'CCT', 'VBTR', 'PRS_CCP', 'NNC', 'CCR', 'RBD', 'RBI', 'RBI', 'DTC', 'NNC', 'CCT', 'NNC', 'CCB', 'PRSP_CCP', 'NNC', 'PMP']","['MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN']"
15,"Ngunit kung may tunay na makikitang umiipit sa nerve o sumasakal sa spinal cord mismo , maaaring mangailangan ng agresibong desisiyon ng operasyon .","['CONJ', 'CONJ', 'VB', 'JJ', 'CCP', 'RB', 'VB', 'CONJ', 'FW', 'FW', 'VB', 'CONJ', 'FW', 'Noun', 'RB', 'PUNC', 'RB', 'VB', 'CONJ', 'JJ', 'NOUN', 'CONJ', 'NOUN', 'PUNC']","['CCT', 'CCR', 'VBH', 'JJD', 'CCP', 'RBD_CCP', 'VBTR', 'CCT', 'FW', 'FW', 'VBAF', 'CCT', 'FW', 'NN', 'RBT', 'PMC', 'RBM', 'VBW', 'CCB', 'JJD_CCP', 'NNC', 'CCB', 'NNC', 'PMP']","['MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'Flair', 'Flair', 'MGNN', 'MGNN', 'MGNN', 'Flair', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN']"
16,Ipinagdiriwang ng BFP ang Fire Prevention Month tuwing Marso dahil sa inaasahang pagtaas ng kaso ng sunog bunga ng labis na init ng panahon .,"['VB', 'CONJ', 'PROPN', 'DT', 'Noun', 'Noun', 'Noun', 'RB', 'PROPN', 'CONJ', 'CONJ', 'VB', 'NOUN', 'CONJ', 'NOUN', 'CONJ', 'NOUN', 'NOUN', 'CONJ', 'JJ', 'CCP', 'NOUN', 'CONJ', 'NOUN', 'PUNC']","['VBTR', 'CCB', 'NNPA', 'DTC', 'NN', 'NN', 'NN', 'RBW', 'NNP', 'CCR', 'CCT', 'VBTR_CCP', 'NNC', 'CCB', 'NNC', 'CCB', 'NNC', 'NNC', 'CCB', 'JJCS', 'CCP', 'NNC', 'CCB', 'NNC', 'PMP']","['MGNN', 'MGNN', 'MGNN', 'MGNN', 'Flair', 'Flair', 'Flair', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN']"
17,"Maliban sa Dito at Converge , sinabi ng hepe ng NTC na ang Red Broadband na pag-aari ng Manila Electric Co . ay magsisimula na ring mag-operate sa 2021 .","['CONJ', 'CONJ', 'PR', 'IN', 'PROPN', 'PUNC', 'VB', 'CONJ', 'NOUN', 'CONJ', 'PROPN', 'CCP', 'DT', 'PROPN', 'PROPN', 'CCP', 'NOUN', 'CONJ', 'PROPN', 'PROPN', 'PROPN', 'PUNC', 'LM', 'VB', 'CCP', 'RB', 'Noun', 'CONJ', 'CD', 'PUNC']","['CCT', 'CCT', 'PRL', 'IN', 'NNP', 'PMC', 'VBTS', 'CCB', 'NNC', 'CCB', 'NNP', 'CCP', 'DTC', 'NNP', 'NNP', 'CCP', 'NNC', 'CCB', 'NNP', 'NNP', 'NNP', 'PMP', 'LM', 'VBTF', 'CCP', 'RBI_CCP', 'NN', 'CCT', 'CDB', 'PMP']","['MGNN', 'MGNN', 'MGNN', 'Flair', 'Flair', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'Flair', 'MGNN', 'MGNN', 'Flair', 'Flair', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'Flair', 'Flair', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'Flair', 'MGNN', 'MGNN', 'MGNN']"
18,Pero kamakailan ay mas tinutukan ito dahil sa paghahanap sa cute na anak ni Gael ( Jason Abalos ) na si Nemo ( Euwenn Aleta ) na naglayas nang malamang nag-aaway ang kanyang mga magulang .,"['CONJ', 'RB', 'LM', 'JJ', 'VB', 'PR', 'CONJ', 'CONJ', 'NOUN', 'CONJ', 'FW', 'CCP', 'NOUN', 'DT', 'PROPN', 'SYM', 'PROPN', 'PROPN', 'SYM', 'CCP', 'DT', 'PROPN', 'SYM', 'PROPN', 'PROPN', 'SYM', 'CCP', 'VB', 'RB', 'RB', 'VB', 'DT', 'PR', 'DT', 'NOUN', 'PUNC']","['CCT', 'RBW', 'LM', 'JJCC', 'VBTS_VBOF', 'PRO', 'CCR', 'CCT', 'NNC', 'CCT', 'FW', 'CCP', 'NNC', 'DTP', 'NNP', 'PMS', 'NNP', 'NNP', 'PMS', 'CCP', 'DTP', 'NNP', 'PMS', 'NNP', 'NNP', 'PMS', 'CCP', 'VBTS', 'RBW', 'RBI', 'VBTR', 'DTC', 'PRSP_CCP', 'DTCP', 'NNC', 'PMP']","['MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'Flair', 'MGNN', 'MGNN', 'MGNN', 'Flair', 'MGNN', 'Flair', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'Flair', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN']"
19,"`` Bukod sa last year na kasama ko ang mga anak ko na nag-snow kami ... ito ang pinakamasaya na nakasama ko ang partner naman , `` lahad ni Karla . Siyempre , kilig na kilig naman ang mga kaibigan niya pati na ang audience sa studio ng MB .","['SYM', 'CONJ', 'CONJ', 'JJ', 'Noun', 'CCP', 'CONJ', 'PR', 'DT', 'DT', 'NOUN', 'PR', 'CCP', 'FW', 'PR', 'SYM', 'PR', 'DT', 'JJ', 'CCP', 'VB', 'PR', 'DT', 'FW', 'RB', 'PUNC', 'SYM', 'NOUN', 'DT', 'PROPN', 'PUNC', 'RB', 'PUNC', 'JJ', 'CCP', 'NOUN', 'RB', 'DT', 'DT', 'NOUN', 'PR', 'CONJ', 'CCP', 'DT', 'FW', 'CONJ', 'Noun', 'CONJ', 'PROPN', 'PUNC']","['PMS', 'CCT', 'CCT', 'JJ', 'NN', 'CCP', 'CCB', 'PRS', 'DTC', 'DTCP', 'NNC', 'PRS', 'CCP', 'FW', 'PRP', 'PMS', 'PRO', 'DTC', 'JJCS_JJD', 'CCP', 'VBTS', 'PRS', 'DTC', 'FW', 'RBI', 'PMC', 'PMS', 'NNC', 'DTP', 'NNP', 'PMP', 'RBT', 'PMC', 'JJD', 'CCP', 'NNC', 'RBI', 'DTC', 'DTCP', 'NNC', 'PRS', 'CCA', 'CCP', 'DTC', 'FW', 'CCT', 'NN', 'CCB', 'NNPA', 'PMP']","['MGNN', 'MGNN', 'MGNN', 'Flair', 'Flair', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'Flair', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'Flair', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'Flair', 'MGNN', 'Flair', 'MGNN', 'MGNN', 'MGNN']"
20,Pinaalalahanan din ng Pangulo ang militar sa itinakda niyang taning upang tapusin ang mga komunistang rebelde sa 2010 .,"['VB', 'RB', 'CONJ', 'PROPN', 'DT', 'FW', 'CONJ', 'VB', 'PR', 'NOUN', 'CONJ', 'VB', 'DT', 'DT', 'JJ', 'NOUN', 'CONJ', 'CD', 'PUNC']","['VBTS', 'RBI', 'CCB', 'NNP', 'DTC', 'FW', 'CCT', 'VBTS', 'PRS_CCP', 'NNC', 'CCB', 'VBOF', 'DTC', 'DTCP', 'JJD_CCP', 'NNC', 'CCT', 'CDB', 'PMP']","['MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'Flair', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN']"
21,"`` At kinaumagahan nga , habang tulog na tulog pa rin si Ivana sa tent , pumasok si Mommy Fatima at isa-isang inilagay sa paligid ng anak ang mga fake na ahas .","['SYM', 'IN', 'VB', 'RB', 'PUNC', 'RB', 'NOUN', 'CCP', 'NOUN', 'RB', 'RB', 'DT', 'PROPN', 'CONJ', 'Noun', 'PUNC', 'VB', 'DT', 'PROPN', 'PROPN', 'FW', 'RB', 'VB', 'CONJ', 'NOUN', 'CONJ', 'NOUN', 'DT', 'DT', 'FW', 'CCP', 'FW', 'PUNC']","['PMS', 'IN', 'VBOF', 'RBI', 'PMC', 'RBW', 'NNC', 'CCP', 'NNC', 'RBI', 'RBI', 'DTP', 'NNP', 'CCT', 'NN', 'PMC', 'VBAF', 'DTP', 'NNP', 'NNP', 'FW', 'RBD_CCP', 'VBOF', 'CCT', 'NNC', 'CCB', 'NNC', 'DTC', 'DTCP', 'FW', 'CCP', 'FW', 'PMP']","['MGNN', 'Flair', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'Flair', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'Flair', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'Flair', 'MGNN', 'Flair', 'MGNN']"
22,`` Pero hindi pa rin napigilan ng aktor ang kanyang saloobin tungkol sa lovelife ng anak .,"['SYM', 'CONJ', 'RB', 'RB', 'RB', 'VB', 'CONJ', 'NOUN', 'DT', 'PR', 'NOUN', 'RB', 'CONJ', 'NOUN', 'CONJ', 'NOUN', 'PUNC']","['PMS', 'CCT', 'RBF', 'RBI', 'RBI', 'VBTS', 'CCB', 'NNC', 'DTC', 'PRSP_CCP', 'NNC', 'RBR', 'CCT', 'NNC', 'CCB', 'NNC', 'PMP']","['MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN']"
23,Photo courtesy : PNP Quezon Nang magka abutan na raw ay nakatunog ang tulak ng droga na pulis ang kanyang katransaksyon kung kaya't dali-dali itong tumakbo sa kanyang sasakyan at tumakas .,"['Noun', 'Noun', 'SYM', 'PROPN', 'PROPN', 'RB', 'VB', 'VB', 'CCP', 'RB', 'LM', 'VB', 'DT', 'NOUN', 'CONJ', 'NOUN', 'CCP', 'NOUN', 'DT', 'PR', 'NOUN', 'CONJ', 'CONJ', 'RB', 'PR', 'VB', 'CONJ', 'PR', 'NOUN', 'FW', 'VB', 'PUNC']","['NN', 'NN', 'PMS', 'NNPA', 'NNP', 'RBW', 'VBW', 'VBOF', 'CCP', 'RBI', 'LM', 'VBTS', 'DTC', 'NNC', 'CCB', 'NNC', 'CCP', 'NNC', 'DTC', 'PRSP_CCP', 'NNC', 'CCR', 'CCR_CCA', 'RBW', 'PRO_CCP', 'VBAF', 'CCT', 'PRSP_CCP', 'NNC', 'FW', 'VBAF', 'PMP']","['Flair', 'Flair', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'Flair', 'MGNN', 'MGNN']"
24,Mahirap daw ang mag-isa ka lang sa bahay at walang kasama at kausap .,"['RB', 'RB', 'DT', 'VB', 'PR', 'RB', 'CONJ', 'NOUN', 'IN', 'VB', 'CONJ', 'IN', 'NOUN', 'PUNC']","['RBD', 'RBI', 'DTC', 'VBW', 'PRS', 'RBI', 'CCT', 'NNC', 'IN', 'VBN_CCP', 'CCB', 'IN', 'NNC', 'PMP']","['MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'MGNN', 'Flair', 'MGNN', 'MGNN', 'Flair', 'MGNN', 'MGNN']"
